GSM_ID,XIST,TYROBP,DOCK2,FCER1G,GSTA4,ABCC2,TIMELESS,ACBD5,LMAN1,KIFAP3,PCTK2,SNCA,RPS27,RPS18,PCBP2,STIP1,HSPA1A,DOPEY1,ENPP2,GAB2,TUBB4,ACTG1,SLC22A2,AGTR1,ZIC2,TEKT1,FANK1,HYDIN,MED6,SFRS3,PPP2R5A,RNASE11,LAMP2,P2RX7,MID1IP1,GJA1,STON2,CST3,CREBBP,ABCC11,MDGA1,SNAP91,BSN,GLS,DTL,UBE2C,BUB1,RFX4,DGCR6,AQP4,MT1M,AMPD1,EGR2,PDGFB
GSM1090367,-1.7135535,-0.04479708,-0.00560296,-0.054257185,0.019447647,-0.072242335,0.02388423,0.1633738,0.046112953,0.06290505,0.018819524,0.062564777,-0.100993293,0.012151461,-0.01681882,-0.08167393,-0.296005,0.08604231,0.2356939,0.1177012,0.110101,0.17760945,-0.010957685,-0.008247059,-0.09379981,0.1387169,0.1359837,0.130754215,0.033237255,0.043142815,0.118202107,0.05448962,0.02592292,-0.08019992,-0.1311027,-0.5311319,-0.017314957,-0.2601459,-0.138791735,0.032347015,-0.2485304,0.01507748,-0.1169384,-0.05155652,0.05363017,-0.050227575,0.1168,-0.23122477,-0.07530209,-0.3017698,-0.3858695,-0.03573547,0.5643663,0.1734606
GSM1090382,-1.6518645,-0.01405173,-0.2171421,0.1322085,-0.026523585,0.058074085,-0.06862107,-0.2232244,-0.022631845,-0.1715741,0.06754439,-0.11401312,0.092820213,0.086162735,0.05849962,0.1348433,0.05443592,-0.1745333,-0.7567635,-0.2620551,0.2655333,0.216712545,0.22060245,0.208763,0.1412246,-0.1516506,-0.03096159,-0.0153812,0.196935051,-0.224883173,0.97319624,0.1077182,-0.234067633,-0.1354135,-0.1533794,0.02249999,-0.09159077,0.4877149,-0.002564795,0.063879885,0.3292851,-0.1236941,0.09407413,-0.1711789,-0.1176559,0.040865881,-0.1205406,0.11041446,-0.02784233,0.077487277,0.2226789,0.137574,-0.1811243,-0.252007
GSM1090384,-1.613368,-0.04004977,-0.0742882,0.05457779,-0.079461905,0.042620595,0.000471797,-0.5232096,-0.140828455,-0.3213081,-0.2666937,-0.158696293,-0.039886382,0.006472411,0.06666712,0.02977264,-0.3439836,-0.1677388,-0.8254704,-0.1506023,-0.1378556,-0.18060555,0.029067235,-0.012484635,0.148238,-0.04752434,-0.08362765,0.115680735,-0.09201614,-0.058047635,-0.075124202,0.0463885,-0.338059167,-0.1287824,-0.08825801,0.1479549,-0.104875963,0.3937392,0.077304015,-0.03069777,0.6039574,-0.1977075,0.2337681,-0.06639466,-0.01000667,0.15531585,-0.06517315,0.029990025,0.1836344,-0.025641893,0.07187145,0.01050546,-0.2908423,0.1536008
GSM1090386,-1.673874,-0.3445175,-0.3223042,-0.22625219,-0.07069192,0.1171563,0.04807637,-0.1256825,0.008832603,-0.07587394,-0.053220905,-0.02223585,0.018138418,0.14215955,0.06059378,0.3557314,0.7987075,-0.1857721,-0.2381271,-0.10263746,-0.01721231,-0.12446955,-0.058349635,0.1767799,0.06254747,-0.118306,-0.001084813,0.0079439,0.0143224,-0.06745183,0.138715805,0.002837782,-0.1728003,-0.01016235,-0.162128,0.1554235,0.04150204,0.07705617,0.08140901,0.00858234,0.1562353,0.01390036,-0.02428095,-0.01136337,-0.1393916,0.03728246,-0.03095647,0.06800825,0.04953294,0.08103236,0.0551431,-0.06175048,-0.4827852,-0.1151187
GSM1090401,-1.5646085,-0.1038412,-0.1133145,-0.0758963,-0.074597035,0.041532295,0.1007856,-0.05946846,0.041596957,-0.03335335,0.024859504,-0.1164644,0.03040262,0.1057937,0.04117759,0.009459663,-0.344361,-0.0489354,-0.208616,-0.15454145,-0.1243919,-0.11761205,0.00856418,0.039489745,0.07671835,-0.1274616,-0.05816495,-0.023368525,-0.02297223,0.021435613,0.086152937,0.0165219,-0.045129835,0.006697101,-0.01419883,0.2603904,0.01471624,0.03605847,0.110705025,0.027291515,0.1424691,0.001605402,0.0523074,0.1814609,-0.01116536,0.074659825,-0.05445724,0.030734825,-0.06348502,0.048017433,0.2053011,-0.178875,-0.4153552,-0.05848511
GSM1090403,-1.6384665,0.02140182,0.01521604,-0.04867406,0.02233268,-0.072215758,-0.00742917,-0.1785689,-0.080254575,-0.1028266,-0.14337105,0.089351993,0.011738005,0.09881172,-0.006268966,-0.04538489,-0.002485509,0.06655528,-0.118208,0.073306355,-0.05616853,-0.019339903,0.04971629,-0.17977567,-0.06017284,0.2084105,0.08847616,0.06092944,-0.017775254,-0.004532315,0.134972375,0.05802363,-0.219643633,-0.1868415,-0.1295979,-0.8155067,-0.132948893,-0.1383399,-0.1072515,-0.10064108,0.007688688,-0.05567006,-0.006768881,0.04706876,-0.02484963,0.02743873,-0.02309662,-0.37775165,0.1466881,-0.3691093,-0.4621047,0.018436,-0.09818015,0.1589342
GSM1090404,-1.662195,0.2817411,0.1726768,0.2452966,-0.16874,0.1074841,0.07282609,0.02064543,0.02892149,-0.004205613,-0.0001567,-0.10603743,0.02521659,0.011584863,-0.009412282,0.0879589,-0.01653419,-0.1335183,0.117114,0.055500785,-0.0374264,-0.0815515,0.04485651,-0.05801108,-0.1131412,-0.2464591,-0.04015474,-0.05552962,-0.078673385,-0.043485111,0.14224088,0.005270544,0.230903633,0.1714388,0.369843,0.04907998,-0.012357343,-0.01266163,0.03218193,-0.09584741,0.05691753,-0.06776232,-0.08328418,0.03398222,-0.0296707,0.017953043,-0.03704423,0.083494208,0.04713641,0.124085833,0.200912,0.1350191,-0.3206359,-0.06437817
GSM1090407,-1.6685815,-0.2158574,-0.1994186,-0.1770225,0.08564566,-0.00864174,-0.04123526,-0.2811236,-0.062887765,-0.2402624,-0.183955,-0.01186431,0.037413431,0.092009755,0.03824449,-0.07478713,-0.7574171,0.08838173,-0.4948291,-0.16483475,-0.03679275,-0.1607404,-0.04666824,-0.15945782,0.1164109,-0.1542079,-0.133253,-0.037604,-0.00281406,0.02981754,0.13318015,0.2805588,-0.435182933,-0.3139521,-0.4664601,-0.6792158,-0.141115863,-0.0252504,0.05802955,-0.109193335,0.1717461,0.005135151,0.1805141,-0.03747054,-0.04669437,0.11142732,-0.08826321,-0.26370847,0.01024766,-0.455362467,-0.4525098,0.05553706,-0.4683276,0.07623705
GSM1090412,-1.7032495,0.005776946,0.0567737,-0.1225771,-0.017417953,-0.0018334,0.06342492,0.09775211,0.0280914,0.06835624,0.1115773,-0.061743011,-0.077254453,0.012904056,0.0134879,-0.147086,-0.05114275,0.02914697,0.1402573,0.081678495,-0.02842291,0.132740905,0.07954786,0.048478872,-0.175423,-0.04824697,0.07541077,0.16981132,-0.02278885,0.071043802,0.065923555,-0.01347274,0.089475267,0.03685001,0.03260996,0.08794904,0.079315577,0.2592889,-0.081411345,0.124779735,-0.1413589,-0.07531005,-0.1157364,-0.1643027,-0.05513188,-0.088236775,0.02494473,0.13187953,0.1163809,0.270342167,0.3940623,0.02432634,0.07571481,0.1510066
GSM1090414,-1.8512915,0.1214077,0.004509146,0.16847835,-0.12139124,0.09888264,0.03190782,-0.3242476,-0.12595908,-0.291804,-0.10898376,-0.090007707,0.062802748,0.171383,0.05893292,0.1610527,0.06258576,-0.1577721,-1.027893,-0.12205575,-0.02542963,-0.083807085,0.2609189,0.11850776,0.1671141,-0.1804793,-0.1166255,-0.0132412,-0.091043465,-0.042868945,-0.0239633,0.1558931,-0.300495667,-0.1341526,-0.09783422,0.1868683,0.032415159,0.3119934,0.09888094,0.037573505,0.4450257,-0.1541579,0.1314975,-0.05713227,0.03155911,0.1067931,0.07663865,0.145274165,0.111267,0.188801717,0.01539561,0.03282669,-0.232225,0.185544
GSM1090419,-1.7741205,0.1926512,0.06033732,0.3091436,0.07453812,0.073568405,0.02735845,-0.3827503,-0.10053271,-0.1398819,-0.010200765,-0.01428788,0.131427935,0.1200253,0.001768614,-0.2140149,-0.8010134,-0.0268122,-0.8003538,-0.1973664,0.002518839,-0.128220335,0.279477895,-0.047659604,0.2169535,-0.1200994,-0.1586026,-0.078096815,0.04272775,-0.0012972,-0.03970807,0.09431196,-0.256926507,-0.4539272,-0.1593002,0.04480652,-0.15405491,0.3324571,-0.0182728,0.1150821,0.1931087,-0.01028164,0.1255391,-0.09000013,0.07559617,0.03418838,0.1258605,0.092692885,0.12052,0.1868893,-0.09714532,0.00235701,-0.2369209,-0.1018025
GSM1090420,-1.809982,-0.3395042,-0.2997943,-0.2343035,0.090208025,-0.03915592,0.05351949,-0.369535,-0.101038355,-0.1029548,-0.011006505,0.171302067,0.071727703,0.12292815,0.07924792,-0.05867782,-0.7052942,0.07402501,-0.9269062,-0.3526036,-0.03826836,-0.118459193,0.3181099,-0.002395395,0.212701,-0.1559524,-0.1569641,0.01456435,-0.008428305,0.041416107,-0.02426075,-0.001915113,-0.457099333,-0.5672957,-0.4277519,-0.4582682,-0.183806385,0.04833153,0.04860495,-0.02522635,0.03376817,0.1194179,0.1899758,0.01311339,-0.05328457,0.048620995,-0.1527504,-0.2344256,-0.08960551,-0.3572805,-0.6409325,0.03076331,-0.1808068,0.1375088
GSM1090431,-1.766305,0.2467629,0.2876447,0.2195392,-0.2057418,0.10486957,0.05545164,0.01616055,-0.078787415,-0.2811057,-0.04944465,-0.199486367,-0.011229805,0.05512915,-0.003148771,0.1092832,0.08122338,-0.2186517,0.1116102,0.28946165,-0.1192613,0.003080955,0.008753125,0.1932686,-0.1675579,0.03062296,0.0564113,0.250279285,-0.06648159,-0.117091535,0.045279175,0.02707052,0.1734919,0.242568,0.3184167,0.4670399,0.300702377,0.3195158,0.02390844,-0.053720585,0.1254996,-0.2854992,-0.1380866,-0.2205882,-0.1004976,0.0498254,-0.195062,0.28389005,0.3401227,0.409873967,0.4172324,0.04452836,-0.197561,0.2011133
GSM1090432,-1.6173605,-0.3631438,-0.262029,-0.2010808,0.05668064,-0.056723815,-0.05093517,-0.1524515,-0.006838155,-0.009744666,-0.04568407,-0.13238506,0.000276861,0.1539067,0.05261898,-0.1119147,-0.601576,0.04951501,-0.4381663,-0.1648624,0.01427831,-0.097833885,0.067499775,0.051993915,0.08438252,-0.2891,-0.03788372,-0.143575485,0.071274675,0.08552885,0.061606795,0.04875598,-0.178268533,-0.2328765,-0.406742,0.1542028,-0.038009947,0.2249519,0.0174657,0.107124065,0.1006403,0.04536639,0.06514766,-0.07278185,0.01641802,-0.04178693,-0.08055122,-0.006586415,0.06359227,0.047882667,-0.03087659,0.0537235,-0.08960669,-0.05094804
GSM1090434,-1.645467,-0.1636923,-0.2040781,-0.0318379,-0.21166775,0.06505813,-0.02051005,-0.6533908,-0.18088375,-0.3566028,-0.27276685,-0.218916546,0.088135725,0.2354321,0.09737639,0.4043214,0.5992025,-0.3137083,-0.8397079,-0.1281287,-0.1527437,-0.2356636,0.28577675,-0.049656288,0.1279023,-0.250875,-0.1527908,-0.020938845,-0.061439949,-0.108953445,-0.06567975,0.1774875,-0.2524926,-0.03845307,0.07569578,0.1131075,-0.079659367,0.2312956,0.091130375,0.029196895,0.4714329,-0.1549976,0.1697773,0.01954667,-0.07443423,0.098265985,-0.09135505,-0.022709645,0.08796262,0.060629363,0.009280351,0.1149566,-0.2112431,0.06961682
GSM1090440,-1.5616365,0.05913161,-0.1026441,0.29748185,0.041538712,0.012529822,-0.0970188,-0.2757232,-0.002572365,-0.2190389,-0.059176435,-0.043909122,0.05866485,0.19872355,0.02043076,-0.0450979,-0.488382,-0.04711354,-0.4857004,0.0402551,0.04766356,-0.102763685,-0.03891896,-0.050362789,0.07452849,-0.1338484,-0.1317212,-0.088884625,0.14561739,-0.174402035,-0.042885975,0.06509557,-0.2745718,-0.001715565,-0.09332005,-0.4154353,-0.05340448,-0.02911524,-0.02582566,0.00307374,0.2284411,0.02366088,0.02515686,0.0243653,-0.07401644,0.04210996,0.0126423,0.085045745,0.1545727,-0.072976383,0.311826,0.09194305,-0.3831564,-0.09511101
GSM1090445,-1.6394525,-0.2290905,-0.09845967,0.001712375,-0.061721555,0.01738222,0.0406925,-0.05783997,-0.05179891,-0.1427525,-0.110610565,-0.156082233,-0.015107494,0.02238529,0.04296052,0.03058656,-0.1490855,-0.2893808,-0.2325772,0.024396285,-0.0390457,-0.06307068,-7.13E-05,-0.01085086,0.02946328,-0.1078937,0.04955651,0.2048775,-0.0364111,-0.110419259,0.298024685,0.08866846,-0.004293943,0.0799152,0.09183648,0.2951823,0.096102163,0.2608259,0.10377605,-0.013658996,0.1964329,-0.0870501,0.02733682,0.0805762,-0.03487888,0.041966115,-0.1869727,0.27497315,0.1678192,0.278418567,0.3195709,0.1921562,-0.3840322,-0.02430071
GSM1090458,-1.736262,0.1150579,0.1384148,0.072901005,-0.1594711,-0.044657395,-0.01196343,0.1929397,0.017373435,-0.08191854,0.010172825,-0.1581576,-0.037648252,0.007134594,-0.0542848,-0.1747575,-0.1160839,0.02151654,0.3517869,0.3793915,0.08917945,0.2526661,0.01884866,0.02866403,-0.5088038,0.895154,0.5480083,0.61066825,-0.085673725,-0.00497865,0.159584275,-0.05148378,0.215209633,0.1191166,0.3501946,0.4760347,0.489048167,0.4089317,-0.23994142,0.36843385,-0.4203643,-0.5152029,-0.4369853,-0.4263766,0.04269031,-0.1489085,0.2049743,0.4552705,0.3784752,0.677825467,0.4218121,0.1267064,0.2120908,0.2460399
GSM1090463,-1.673698,0.06567945,0.02680206,-0.002288653,-0.13014555,0.083505845,0.1431368,0.04009439,-0.060473052,-0.1753748,0.001848835,-0.034045333,-0.123061325,-0.011303095,-0.05207101,-0.05461366,-0.103748,-0.06030446,0.3192686,0.2859015,-0.07082114,-0.006848642,0.008631741,-0.033276215,-0.1518878,-0.03246308,-0.02685063,-0.014470027,-0.019971865,-0.091665255,0.103121475,-0.04972953,0.301533567,0.3945881,0.4352333,-0.2110037,0.006480714,0.04777138,-0.001399824,-0.054675385,-0.0108083,-0.1889225,-0.06699487,-0.1310696,0.02933565,0.009147611,0.058726,-0.009706523,0.1408588,-0.049510955,-0.1823991,0.04302583,-0.2597443,0.1589823
GSM1090466,-1.5730965,-0.2110329,-0.04913502,-0.135609925,-0.009758582,0.063639965,0.07220555,-0.01295809,0.086179675,-0.02548419,-0.02276742,-0.112006967,-0.133988275,-0.046132015,0.07165895,0.03173538,-0.3826707,-0.09724743,-0.7070234,-0.2631334,-0.1588003,-0.18480645,0.20892608,-0.026836084,0.2154772,-0.07150215,-0.02436039,0.003329645,0.039039815,0.011125581,-0.021807862,-0.0569882,-0.261428127,-0.1105066,-0.499493,0.4962379,0.030027167,-0.2870708,0.18769145,0.12918415,0.2419814,0.05423322,0.1518381,0.1703574,0.01254563,0.014056249,-0.034083,0.045686289,-0.1910616,-0.067357567,0.3647365,0.06557014,-0.4137933,0.04528902
GSM1090470,0.20887825,-0.3752343,-0.2300351,-0.089042755,0.021523645,0.009290855,0.08050245,-0.526723,-0.13228945,-0.2234234,-0.215941095,-0.064336167,-0.010669318,0.04677868,0.09116519,-0.06816621,-0.7924212,-0.1474207,-0.9025439,-0.18250095,-0.002020366,-0.2152177,0.06602125,-0.14982385,0.2481151,-0.03980938,-0.09078948,0.035407255,-0.121336635,-0.0672127,-0.02989335,0.06539316,-0.383421333,-0.1799712,-0.101337,-0.05454466,-0.138798,-0.03775498,0.113644625,0.02047262,0.4932971,-0.05223746,0.3281049,-0.04809035,0.008779171,0.11632815,-0.0739691,-0.00040307,0.1058274,-0.06096938,-0.1360036,0.05545981,-0.2478816,0.039647
GSM1090472,-1.5385275,-0.2866528,-0.2629443,-0.163707265,-0.1713866,0.15700825,-0.02843243,0.03917405,0.105875125,-0.05397145,0.02688688,-0.277072067,-0.056681875,0.1394828,0.1413908,0.5848437,1.229952,-0.2592312,-0.4917775,-0.28001845,-0.0342306,-0.10796112,0.07022819,0.15169265,0.1378252,0.03054151,-0.06142839,0.00139188,0.044952125,0.011886545,0.004820975,0.001179517,-0.097974813,0.03364167,-0.09588995,0.5060583,0.066617983,0.09432629,0.19348515,0.036562815,0.1756879,0.04768478,0.03394818,0.2010487,0.04432335,0.14668695,-0.1028444,0.10007094,-0.1340128,0.109607477,0.3035404,0.04443676,-0.1040036,-0.1321341
GSM1090475,-1.714419,-0.4657788,-0.3231965,-0.27262725,0.1363067,0.012990985,0.01869963,-0.1791085,0.02832567,-0.0431978,0.0165102,0.190425333,-0.06418442,0.053525375,0.1089542,-0.1151736,-0.6925359,0.1236044,-0.7981367,-0.37660045,-0.01836309,-0.12794865,0.056217102,0.1187102,0.1359593,-0.1769114,-0.09306158,-0.09218905,0.07416222,0.1367058,-0.07507565,0.1222831,-0.404696233,-0.3753603,-0.608437,-0.4955075,-0.176445283,-0.02993711,0.01147828,-0.005613125,0.02969766,0.1263957,0.136234,0.06071164,-0.0173535,-0.015214887,-0.1993955,-0.190728115,-0.1178077,-0.449747667,-0.7475427,0.0698739,-0.5614489,0.07743603
GSM1090477,-1.790514,-0.04321118,-0.07622312,0.21836775,-0.067757201,0.002224825,-0.01721921,-0.4072751,-0.16614187,-0.1287311,-0.101597825,-0.037041463,0.07969479,0.16518385,0.1187849,0.1299681,0.0318613,-0.1067841,-0.4700783,-0.102408715,0.04591929,-0.16169285,0.031985244,-0.20218465,0.09983291,-0.1899695,-0.06455941,-0.129970415,0.00378099,-0.16754234,-0.02879705,0.09397108,-0.243681133,-0.1817991,-0.06196383,-0.374996,-0.197784987,0.1702347,-0.008923755,0.07255083,0.1037238,0.04272393,0.1011336,0.07432083,0.03088465,0.086429395,-0.04105,-0.037840367,0.0433523,-0.06772142,-0.3218987,0.04620799,-0.3550483,0.07097393
GSM1090481,-1.726479,-0.3556356,-0.3185149,-0.183293495,-0.29972865,0.16667035,0.000177257,-0.3190949,-0.1587163,-0.2670282,-0.2143788,-0.189114967,-0.107852705,0.03542496,0.06377373,0.7029698,1.380933,-0.4862131,-0.598508,-0.04018099,-0.07621624,-0.17124,0.028454726,-0.07298975,0.2191602,-0.1907825,-0.02858926,0.057271645,-0.073957525,-0.101165025,0.01028785,0.1904306,-0.150069267,0.03385092,0.1890914,0.2856091,-0.040920893,0.2837332,0.185204625,0.027505805,0.3122935,-0.1491817,0.1719717,0.201202,-0.02160108,0.26981685,-0.1183979,0.117172875,0.02244776,0.1279204,0.07333212,0.0682793,-0.1689067,0.165984
GSM1090486,-1.5004435,0.02390969,-0.1586069,0.115452025,0.05086864,0.036078591,-0.02944428,-0.1934806,-0.02714925,-0.03901009,-0.085403555,-0.078050873,0.042755269,0.065909135,0.01984649,0.09680443,-0.3664057,0.04308763,-0.4146117,-0.199523,-0.01918722,0.09053735,0.064173652,-0.067096505,0.02815209,-0.09905251,-0.2369905,-0.07579022,0.02958559,-0.09179294,0.106468,-0.00570895,-0.263760733,-0.1484588,-0.0684851,-0.1057497,-0.16827631,0.241433,0.05347854,0.079734815,0.3815255,-0.08139636,0.09152146,-0.1019749,0.02657728,0.04422537,0.0152784,0.092295505,0.07753669,-0.034697833,0.02853095,0.06349875,-0.3220149,0.01715207
